"doi","measure","count","tweet"
"10.1097/ACM.0000000000000587","seven_hft",0,0
"10.1097/ACM.0000000000000589","seven_hft",0,0
"10.1097/ACM.0000000000000596","seven_hft",3,0
"10.1097/ACM.0000000000000603","seven_hft",6,0
"10.1097/ACM.0000000000000604","seven_hft",0,0
"10.1097/ACM.0000000000000605","seven_hft",2,0
"10.1097/ACM.0000000000000607","seven_hft",0,0
"10.1097/ACM.0000000000000611","seven_hft",4,0
"10.1097/ACM.0000000000000614","seven_hft",1,0
"10.1097/ACM.0000000000000615","seven_hft",1,0
"10.1097/ACM.0000000000000620","seven_hft",0,0
"10.1097/ACM.0000000000000639","seven_hft",3,0
"10.1097/ACM.0000000000000641","seven_hft",2,0
"10.1097/ACM.0000000000000642","seven_hft",0,0
"10.1097/ACM.0000000000000643","seven_hft",2,0
"10.1097/ACM.0000000000000647","seven_hft",4,0
"10.1097/ACM.0000000000000652","seven_hft",0,0
"10.1097/ACM.0000000000000653","seven_hft",0,0
"10.1097/ACM.0000000000000656","seven_hft",3,0
"10.1097/ACM.0000000000000657","seven_hft",1,0
"10.1097/ACM.0000000000000668","seven_hft",1,0
"10.1097/ACM.0000000000000669","seven_hft",4,0
"10.1097/ACM.0000000000000671","seven_hft",1,0
"10.1097/ACM.0000000000000677","seven_hft",1,0
"10.1097/ACM.0000000000000678","seven_hft",0,0
"10.1097/ACM.0000000000000682","seven_hft",30,0
"10.1097/ACM.0000000000000687","seven_hft",1,0
"10.1097/ACM.0000000000000688","seven_hft",0,0
"10.1097/ACM.0000000000000690","seven_hft",0,0
"10.1097/ACM.0000000000000692","seven_hft",1,0
"10.1097/ACM.0000000000000700","seven_hft",6,0
"10.1097/ACM.0000000000000702","seven_hft",4,0
"10.1097/ACM.0000000000000703","seven_hft",3,0
"10.1097/ACM.0000000000000706","seven_hft",0,0
"10.1097/ACM.0000000000000707","seven_hft",1,0
"10.1097/ACM.0000000000000708","seven_hft",1,0
"10.1097/ACM.0000000000000709","seven_hft",1,0
"10.1097/ACM.0000000000000715","seven_hft",4,0
"10.1097/ACM.0000000000000717","seven_hft",0,0
"10.1097/ACM.0000000000000720","seven_hft",2,0
"10.1097/ACM.0000000000000725","seven_hft",15,0
"10.1097/ACM.0000000000000735","seven_hft",0,0
"10.1097/ACM.0000000000000737","seven_hft",2,0
"10.1097/ACM.0000000000000739","seven_hft",1,0
"10.1097/ACM.0000000000000740","seven_hft",0,0
"10.1097/ACM.0000000000000742","seven_hft",2,0
"10.1097/ACM.0000000000000743","seven_hft",4,0
"10.1097/ACM.0000000000000754","seven_hft",1,0
"10.1097/ACM.0000000000000758","seven_hft",0,0
"10.1097/ACM.0000000000000765","seven_hft",4,0
"10.1097/ACM.0000000000000767","seven_hft",0,0
"10.1097/ACM.0000000000000769","seven_hft",0,0
"10.1097/ACM.0000000000000774","seven_hft",0,0
"10.1097/ACM.0000000000000778","seven_hft",2,0
"10.1097/ACM.0000000000000780","seven_hft",2,0
"10.1097/ACM.0000000000000788","seven_hft",0,0
"10.1097/ACM.0000000000000793","seven_hft",0,0
"10.1097/ACM.0000000000000798","seven_hft",0,0
"10.1097/ACM.0000000000000799","seven_hft",1,0
"10.1097/ACM.0000000000000805","seven_hft",1,0
"10.1097/ACM.0000000000000811","seven_hft",3,0
"10.1097/ACM.0000000000000815","seven_hft",0,0
"10.1097/ACM.0000000000000816","seven_hft",0,0
"10.1097/ACM.0000000000000837","seven_hft",2,0
"10.1097/ACM.0000000000000841","seven_hft",2,0
"10.1097/ACM.0000000000000850","seven_hft",1,0
"10.1097/ACM.0000000000000907","seven_hft",3,0
"10.1097/ACM.0000000000000934","seven_hft",10,0
"10.1097/ACM.0000000000000938","seven_hft",3,0
"10.1097/ACM.0000000000000442","thirty_hft",3,0
"10.1097/ACM.0000000000000445","thirty_hft",1,0
"10.1097/ACM.0000000000000446","thirty_hft",17,0
"10.1097/ACM.0000000000000447","thirty_hft",5,0
"10.1097/ACM.0000000000000458","thirty_hft",1,0
"10.1097/ACM.0000000000000464","thirty_hft",9,0
"10.1097/ACM.0000000000000467","thirty_hft",18,0
"10.1097/ACM.0000000000000470","thirty_hft",5,0
"10.1097/ACM.0000000000000500","thirty_hft",4,0
"10.1097/ACM.0000000000000508","thirty_hft",0,0
"10.1097/ACM.0000000000000530","thirty_hft",0,0
"10.1097/ACM.0000000000000540","thirty_hft",0,0
"10.1097/ACM.0000000000000542","thirty_hft",4,0
"10.1097/ACM.0000000000000544","thirty_hft",1,0
"10.1097/ACM.0000000000000545","thirty_hft",2,0
"10.1097/ACM.0000000000000546","thirty_hft",2,0
"10.1097/ACM.0000000000000548","thirty_hft",1,0
"10.1097/ACM.0000000000000552","thirty_hft",23,0
"10.1097/ACM.0000000000000554","thirty_hft",1,0
"10.1097/ACM.0000000000000560","thirty_hft",34,0
"10.1097/ACM.0000000000000565","thirty_hft",0,0
"10.1097/ACM.0000000000000568","thirty_hft",1,0
"10.1097/ACM.0000000000000570","thirty_hft",1,0
"10.1097/ACM.0000000000000572","thirty_hft",0,0
"10.1097/ACM.0000000000000582","thirty_hft",2,0
"10.1097/ACM.0000000000000585","thirty_hft",9,0
"10.1097/ACM.0000000000000587","thirty_hft",0,0
"10.1097/ACM.0000000000000589","thirty_hft",1,0
"10.1097/ACM.0000000000000596","thirty_hft",10,0
"10.1097/ACM.0000000000000603","thirty_hft",22,0
"10.1097/ACM.0000000000000604","thirty_hft",4,0
"10.1097/ACM.0000000000000605","thirty_hft",0,0
"10.1097/ACM.0000000000000607","thirty_hft",0,0
"10.1097/ACM.0000000000000611","thirty_hft",11,0
"10.1097/ACM.0000000000000614","thirty_hft",2,0
"10.1097/ACM.0000000000000615","thirty_hft",4,0
"10.1097/ACM.0000000000000620","thirty_hft",4,0
"10.1097/ACM.0000000000000639","thirty_hft",6,0
"10.1097/ACM.0000000000000641","thirty_hft",13,0
"10.1097/ACM.0000000000000642","thirty_hft",4,0
"10.1097/ACM.0000000000000643","thirty_hft",2,0
"10.1097/ACM.0000000000000647","thirty_hft",7,0
"10.1097/ACM.0000000000000652","thirty_hft",12,0
"10.1097/ACM.0000000000000653","thirty_hft",10,0
"10.1097/ACM.0000000000000656","thirty_hft",8,0
"10.1097/ACM.0000000000000657","thirty_hft",30,0
"10.1097/ACM.0000000000000668","thirty_hft",19,0
"10.1097/ACM.0000000000000669","thirty_hft",16,0
"10.1097/ACM.0000000000000671","thirty_hft",7,0
"10.1097/ACM.0000000000000677","thirty_hft",2,0
"10.1097/ACM.0000000000000678","thirty_hft",1,0
"10.1097/ACM.0000000000000682","thirty_hft",94,0
"10.1097/ACM.0000000000000687","thirty_hft",3,0
"10.1097/ACM.0000000000000688","thirty_hft",3,0
"10.1097/ACM.0000000000000690","thirty_hft",1,0
"10.1097/ACM.0000000000000692","thirty_hft",4,0
"10.1097/ACM.0000000000000700","thirty_hft",39,0
"10.1097/ACM.0000000000000702","thirty_hft",12,0
"10.1097/ACM.0000000000000703","thirty_hft",8,0
"10.1097/ACM.0000000000000706","thirty_hft",3,0
"10.1097/ACM.0000000000000707","thirty_hft",4,0
"10.1097/ACM.0000000000000708","thirty_hft",5,0
"10.1097/ACM.0000000000000709","thirty_hft",3,0
"10.1097/ACM.0000000000000715","thirty_hft",56,0
"10.1097/ACM.0000000000000717","thirty_hft",5,0
"10.1097/ACM.0000000000000720","thirty_hft",5,0
"10.1097/ACM.0000000000000725","thirty_hft",43,0
"10.1097/ACM.0000000000000735","thirty_hft",1,0
"10.1097/ACM.0000000000000737","thirty_hft",9,0
"10.1097/ACM.0000000000000739","thirty_hft",0,0
"10.1097/ACM.0000000000000740","thirty_hft",7,0
"10.1097/ACM.0000000000000742","thirty_hft",7,0
"10.1097/ACM.0000000000000743","thirty_hft",7,0
"10.1097/ACM.0000000000000754","thirty_hft",16,0
"10.1097/ACM.0000000000000758","thirty_hft",0,0
"10.1097/ACM.0000000000000765","thirty_hft",3,0
"10.1097/ACM.0000000000000767","thirty_hft",1,0
"10.1097/ACM.0000000000000769","thirty_hft",8,0
"10.1097/ACM.0000000000000774","thirty_hft",1,0
"10.1097/ACM.0000000000000778","thirty_hft",2,0
"10.1097/ACM.0000000000000780","thirty_hft",12,0
"10.1097/ACM.0000000000000788","thirty_hft",0,0
"10.1097/ACM.0000000000000793","thirty_hft",4,0
"10.1097/ACM.0000000000000798","thirty_hft",3,0
"10.1097/ACM.0000000000000799","thirty_hft",1,0
"10.1097/ACM.0000000000000805","thirty_hft",1,0
"10.1097/ACM.0000000000000811","thirty_hft",6,0
"10.1097/ACM.0000000000000815","thirty_hft",2,0
"10.1097/ACM.0000000000000816","thirty_hft",1,0
"10.1097/ACM.0000000000000837","thirty_hft",6,0
"10.1097/ACM.0000000000000841","thirty_hft",15,0
"10.1097/ACM.0000000000000850","thirty_hft",4,0
"10.1097/ACM.0000000000000907","thirty_hft",17,0
"10.1097/ACM.0000000000000934","thirty_hft",51,0
"10.1097/ACM.0000000000000938","thirty_hft",44,0
"10.1097/ACM.0000000000000442","one_ftv",1,0
"10.1097/ACM.0000000000000445","one_ftv",0,0
"10.1097/ACM.0000000000000446","one_ftv",0,0
"10.1097/ACM.0000000000000447","one_ftv",1,0
"10.1097/ACM.0000000000000458","one_ftv",0,0
"10.1097/ACM.0000000000000464","one_ftv",2,0
"10.1097/ACM.0000000000000467","one_ftv",2,0
"10.1097/ACM.0000000000000470","one_ftv",2,0
"10.1097/ACM.0000000000000500","one_ftv",0,0
"10.1097/ACM.0000000000000508","one_ftv",0,0
"10.1097/ACM.0000000000000530","one_ftv",0,0
"10.1097/ACM.0000000000000540","one_ftv",0,0
"10.1097/ACM.0000000000000542","one_ftv",0,0
"10.1097/ACM.0000000000000544","one_ftv",0,0
"10.1097/ACM.0000000000000545","one_ftv",2,0
"10.1097/ACM.0000000000000546","one_ftv",0,0
"10.1097/ACM.0000000000000548","one_ftv",0,0
"10.1097/ACM.0000000000000552","one_ftv",0,0
"10.1097/ACM.0000000000000554","one_ftv",0,0
"10.1097/ACM.0000000000000560","one_ftv",4,0
"10.1097/ACM.0000000000000565","one_ftv",0,0
"10.1097/ACM.0000000000000568","one_ftv",0,0
"10.1097/ACM.0000000000000570","one_ftv",2,0
"10.1097/ACM.0000000000000572","one_ftv",0,0
"10.1097/ACM.0000000000000582","one_ftv",0,0
"10.1097/ACM.0000000000000585","one_ftv",0,0
"10.1097/ACM.0000000000000587","one_ftv",1,0
"10.1097/ACM.0000000000000589","one_ftv",0,0
"10.1097/ACM.0000000000000596","one_ftv",0,0
"10.1097/ACM.0000000000000603","one_ftv",4,0
"10.1097/ACM.0000000000000604","one_ftv",0,0
"10.1097/ACM.0000000000000605","one_ftv",0,0
"10.1097/ACM.0000000000000607","one_ftv",0,0
"10.1097/ACM.0000000000000611","one_ftv",3,0
"10.1097/ACM.0000000000000614","one_ftv",1,0
"10.1097/ACM.0000000000000615","one_ftv",0,0
"10.1097/ACM.0000000000000620","one_ftv",0,0
"10.1097/ACM.0000000000000639","one_ftv",0,0
"10.1097/ACM.0000000000000641","one_ftv",0,0
"10.1097/ACM.0000000000000642","one_ftv",0,0
"10.1097/ACM.0000000000000643","one_ftv",0,0
"10.1097/ACM.0000000000000647","one_ftv",0,0
"10.1097/ACM.0000000000000652","one_ftv",1,0
"10.1097/ACM.0000000000000653","one_ftv",1,0
"10.1097/ACM.0000000000000656","one_ftv",0,0
"10.1097/ACM.0000000000000657","one_ftv",0,0
"10.1097/ACM.0000000000000668","one_ftv",0,0
"10.1097/ACM.0000000000000669","one_ftv",0,0
"10.1097/ACM.0000000000000671","one_ftv",0,0
"10.1097/ACM.0000000000000677","one_ftv",1,0
"10.1097/ACM.0000000000000678","one_ftv",0,0
"10.1097/ACM.0000000000000682","one_ftv",9,0
"10.1097/ACM.0000000000000687","one_ftv",0,0
"10.1097/ACM.0000000000000688","one_ftv",2,0
"10.1097/ACM.0000000000000690","one_ftv",7,0
"10.1097/ACM.0000000000000692","one_ftv",0,0
"10.1097/ACM.0000000000000700","one_ftv",2,0
"10.1097/ACM.0000000000000702","one_ftv",2,0
"10.1097/ACM.0000000000000703","one_ftv",0,0
"10.1097/ACM.0000000000000706","one_ftv",0,0
"10.1097/ACM.0000000000000707","one_ftv",0,0
"10.1097/ACM.0000000000000708","one_ftv",0,0
"10.1097/ACM.0000000000000709","one_ftv",0,0
"10.1097/ACM.0000000000000715","one_ftv",6,0
"10.1097/ACM.0000000000000717","one_ftv",0,0
"10.1097/ACM.0000000000000720","one_ftv",1,0
"10.1097/ACM.0000000000000725","one_ftv",6,0
"10.1097/ACM.0000000000000735","one_ftv",0,0
"10.1097/ACM.0000000000000737","one_ftv",5,0
"10.1097/ACM.0000000000000739","one_ftv",0,0
"10.1097/ACM.0000000000000740","one_ftv",0,0
"10.1097/ACM.0000000000000742","one_ftv",0,0
"10.1097/ACM.0000000000000743","one_ftv",1,0
"10.1097/ACM.0000000000000754","one_ftv",0,0
"10.1097/ACM.0000000000000758","one_ftv",0,0
"10.1097/ACM.0000000000000765","one_ftv",1,0
"10.1097/ACM.0000000000000767","one_ftv",0,0
"10.1097/ACM.0000000000000769","one_ftv",0,0
"10.1097/ACM.0000000000000774","one_ftv",0,0
"10.1097/ACM.0000000000000778","one_ftv",0,0
"10.1097/ACM.0000000000000780","one_ftv",0,0
"10.1097/ACM.0000000000000788","one_ftv",0,0
"10.1097/ACM.0000000000000793","one_ftv",0,0
"10.1097/ACM.0000000000000798","one_ftv",0,0
"10.1097/ACM.0000000000000799","one_ftv",2,0
"10.1097/ACM.0000000000000805","one_ftv",0,0
"10.1097/ACM.0000000000000811","one_ftv",0,0
"10.1097/ACM.0000000000000815","one_ftv",0,0
"10.1097/ACM.0000000000000816","one_ftv",3,0
"10.1097/ACM.0000000000000837","one_ftv",0,0
"10.1097/ACM.0000000000000841","one_ftv",0,0
"10.1097/ACM.0000000000000850","one_ftv",3,0
"10.1097/ACM.0000000000000907","one_ftv",4,0
"10.1097/ACM.0000000000000934","one_ftv",5,0
"10.1097/ACM.0000000000000938","one_ftv",4,0
"10.1097/ACM.0000000000000442","seven_ftv",0,0
"10.1097/ACM.0000000000000445","seven_ftv",0,0
"10.1097/ACM.0000000000000446","seven_ftv",8,0
"10.1097/ACM.0000000000000447","seven_ftv",13,0
"10.1097/ACM.0000000000000458","seven_ftv",0,0
"10.1097/ACM.0000000000000464","seven_ftv",1,0
"10.1097/ACM.0000000000000467","seven_ftv",5,0
"10.1097/ACM.0000000000000470","seven_ftv",4,0
"10.1097/ACM.0000000000000500","seven_ftv",1,0
"10.1097/ACM.0000000000000508","seven_ftv",0,0
"10.1097/ACM.0000000000000530","seven_ftv",0,0
"10.1097/ACM.0000000000000540","seven_ftv",0,0
"10.1097/ACM.0000000000000542","seven_ftv",1,0
"10.1097/ACM.0000000000000544","seven_ftv",5,0
"10.1097/ACM.0000000000000545","seven_ftv",0,0
"10.1097/ACM.0000000000000546","seven_ftv",2,0
"10.1097/ACM.0000000000000548","seven_ftv",1,0
"10.1097/ACM.0000000000000552","seven_ftv",6,0
"10.1097/ACM.0000000000000554","seven_ftv",0,0
"10.1097/ACM.0000000000000560","seven_ftv",14,0
"10.1097/ACM.0000000000000565","seven_ftv",0,0
"10.1097/ACM.0000000000000568","seven_ftv",0,0
"10.1097/ACM.0000000000000570","seven_ftv",0,0
"10.1097/ACM.0000000000000572","seven_ftv",0,0
"10.1097/ACM.0000000000000582","seven_ftv",0,0
"10.1097/ACM.0000000000000585","seven_ftv",0,0
"10.1097/ACM.0000000000000587","seven_ftv",0,0
"10.1097/ACM.0000000000000589","seven_ftv",0,0
"10.1097/ACM.0000000000000596","seven_ftv",6,0
"10.1097/ACM.0000000000000603","seven_ftv",6,0
"10.1097/ACM.0000000000000604","seven_ftv",0,0
"10.1097/ACM.0000000000000605","seven_ftv",3,0
"10.1097/ACM.0000000000000607","seven_ftv",0,0
"10.1097/ACM.0000000000000611","seven_ftv",4,0
"10.1097/ACM.0000000000000614","seven_ftv",1,0
"10.1097/ACM.0000000000000615","seven_ftv",2,0
"10.1097/ACM.0000000000000620","seven_ftv",0,0
"10.1097/ACM.0000000000000639","seven_ftv",3,0
"10.1097/ACM.0000000000000641","seven_ftv",2,0
"10.1097/ACM.0000000000000642","seven_ftv",0,0
"10.1097/ACM.0000000000000643","seven_ftv",2,0
"10.1097/ACM.0000000000000647","seven_ftv",9,0
"10.1097/ACM.0000000000000652","seven_ftv",0,0
"10.1097/ACM.0000000000000653","seven_ftv",2,0
"10.1097/ACM.0000000000000656","seven_ftv",5,0
"10.1097/ACM.0000000000000657","seven_ftv",2,0
"10.1097/ACM.0000000000000668","seven_ftv",2,0
"10.1097/ACM.0000000000000669","seven_ftv",6,0
"10.1097/ACM.0000000000000671","seven_ftv",2,0
"10.1097/ACM.0000000000000677","seven_ftv",1,0
"10.1097/ACM.0000000000000678","seven_ftv",0,0
"10.1097/ACM.0000000000000682","seven_ftv",36,0
"10.1097/ACM.0000000000000687","seven_ftv",2,0
"10.1097/ACM.0000000000000688","seven_ftv",0,0
"10.1097/ACM.0000000000000690","seven_ftv",1,0
"10.1097/ACM.0000000000000692","seven_ftv",1,0
"10.1097/ACM.0000000000000700","seven_ftv",6,0
"10.1097/ACM.0000000000000702","seven_ftv",5,0
"10.1097/ACM.0000000000000703","seven_ftv",5,0
"10.1097/ACM.0000000000000706","seven_ftv",0,0
"10.1097/ACM.0000000000000707","seven_ftv",1,0
"10.1097/ACM.0000000000000708","seven_ftv",4,0
"10.1097/ACM.0000000000000709","seven_ftv",2,0
"10.1097/ACM.0000000000000715","seven_ftv",4,0
"10.1097/ACM.0000000000000717","seven_ftv",0,0
"10.1097/ACM.0000000000000720","seven_ftv",2,0
"10.1097/ACM.0000000000000725","seven_ftv",18,0
"10.1097/ACM.0000000000000735","seven_ftv",0,0
"10.1097/ACM.0000000000000737","seven_ftv",4,0
"10.1097/ACM.0000000000000739","seven_ftv",1,0
"10.1097/ACM.0000000000000740","seven_ftv",0,0
"10.1097/ACM.0000000000000742","seven_ftv",4,0
"10.1097/ACM.0000000000000743","seven_ftv",5,0
"10.1097/ACM.0000000000000754","seven_ftv",1,0
"10.1097/ACM.0000000000000758","seven_ftv",0,0
"10.1097/ACM.0000000000000765","seven_ftv",5,0
"10.1097/ACM.0000000000000767","seven_ftv",0,0
"10.1097/ACM.0000000000000769","seven_ftv",1,0
"10.1097/ACM.0000000000000774","seven_ftv",0,0
"10.1097/ACM.0000000000000778","seven_ftv",3,0
"10.1097/ACM.0000000000000780","seven_ftv",4,0
"10.1097/ACM.0000000000000788","seven_ftv",0,0
"10.1097/ACM.0000000000000793","seven_ftv",0,0
"10.1097/ACM.0000000000000798","seven_ftv",0,0
"10.1097/ACM.0000000000000799","seven_ftv",2,0
"10.1097/ACM.0000000000000805","seven_ftv",1,0
"10.1097/ACM.0000000000000811","seven_ftv",6,0
"10.1097/ACM.0000000000000815","seven_ftv",0,0
"10.1097/ACM.0000000000000816","seven_ftv",0,0
"10.1097/ACM.0000000000000837","seven_ftv",3,0
"10.1097/ACM.0000000000000841","seven_ftv",3,0
"10.1097/ACM.0000000000000850","seven_ftv",2,0
"10.1097/ACM.0000000000000907","seven_ftv",4,0
"10.1097/ACM.0000000000000934","seven_ftv",14,0
"10.1097/ACM.0000000000000938","seven_ftv",5,0
"10.1097/ACM.0000000000000442","thirty_ftv",5,0
"10.1097/ACM.0000000000000445","thirty_ftv",1,0
"10.1097/ACM.0000000000000446","thirty_ftv",20,0
"10.1097/ACM.0000000000000447","thirty_ftv",8,0
"10.1097/ACM.0000000000000458","thirty_ftv",3,0
"10.1097/ACM.0000000000000464","thirty_ftv",11,0
"10.1097/ACM.0000000000000467","thirty_ftv",28,0
"10.1097/ACM.0000000000000470","thirty_ftv",8,0
"10.1097/ACM.0000000000000500","thirty_ftv",7,0
"10.1097/ACM.0000000000000508","thirty_ftv",0,0
"10.1097/ACM.0000000000000530","thirty_ftv",1,0
"10.1097/ACM.0000000000000540","thirty_ftv",1,0
"10.1097/ACM.0000000000000542","thirty_ftv",8,0
"10.1097/ACM.0000000000000544","thirty_ftv",2,0
"10.1097/ACM.0000000000000545","thirty_ftv",4,0
"10.1097/ACM.0000000000000546","thirty_ftv",5,0
"10.1097/ACM.0000000000000548","thirty_ftv",2,0
"10.1097/ACM.0000000000000552","thirty_ftv",37,0
"10.1097/ACM.0000000000000554","thirty_ftv",2,0
"10.1097/ACM.0000000000000560","thirty_ftv",51,0
"10.1097/ACM.0000000000000565","thirty_ftv",0,0
"10.1097/ACM.0000000000000568","thirty_ftv",2,0
"10.1097/ACM.0000000000000570","thirty_ftv",3,0
"10.1097/ACM.0000000000000572","thirty_ftv",0,0
"10.1097/ACM.0000000000000582","thirty_ftv",3,0
"10.1097/ACM.0000000000000585","thirty_ftv",10,0
"10.1097/ACM.0000000000000587","thirty_ftv",0,0
"10.1097/ACM.0000000000000589","thirty_ftv",1,0
"10.1097/ACM.0000000000000596","thirty_ftv",11,0
"10.1097/ACM.0000000000000603","thirty_ftv",34,0
"10.1097/ACM.0000000000000604","thirty_ftv",4,0
"10.1097/ACM.0000000000000605","thirty_ftv",1,0
"10.1097/ACM.0000000000000607","thirty_ftv",0,0
"10.1097/ACM.0000000000000611","thirty_ftv",15,0
"10.1097/ACM.0000000000000614","thirty_ftv",4,0
"10.1097/ACM.0000000000000615","thirty_ftv",6,0
"10.1097/ACM.0000000000000620","thirty_ftv",7,0
"10.1097/ACM.0000000000000639","thirty_ftv",6,0
"10.1097/ACM.0000000000000641","thirty_ftv",18,0
"10.1097/ACM.0000000000000642","thirty_ftv",5,0
"10.1097/ACM.0000000000000643","thirty_ftv",2,0
"10.1097/ACM.0000000000000647","thirty_ftv",13,0
"10.1097/ACM.0000000000000652","thirty_ftv",13,0
"10.1097/ACM.0000000000000653","thirty_ftv",18,0
"10.1097/ACM.0000000000000656","thirty_ftv",10,0
"10.1097/ACM.0000000000000657","thirty_ftv",38,0
"10.1097/ACM.0000000000000668","thirty_ftv",27,0
"10.1097/ACM.0000000000000669","thirty_ftv",16,0
"10.1097/ACM.0000000000000671","thirty_ftv",13,0
"10.1097/ACM.0000000000000677","thirty_ftv",4,0
"10.1097/ACM.0000000000000678","thirty_ftv",1,0
"10.1097/ACM.0000000000000682","thirty_ftv",120,0
"10.1097/ACM.0000000000000687","thirty_ftv",4,0
"10.1097/ACM.0000000000000688","thirty_ftv",5,0
"10.1097/ACM.0000000000000690","thirty_ftv",3,0
"10.1097/ACM.0000000000000692","thirty_ftv",4,0
"10.1097/ACM.0000000000000700","thirty_ftv",65,0
"10.1097/ACM.0000000000000702","thirty_ftv",16,0
"10.1097/ACM.0000000000000703","thirty_ftv",19,0
"10.1097/ACM.0000000000000706","thirty_ftv",6,0
"10.1097/ACM.0000000000000707","thirty_ftv",6,0
"10.1097/ACM.0000000000000708","thirty_ftv",6,0
"10.1097/ACM.0000000000000709","thirty_ftv",11,0
"10.1097/ACM.0000000000000715","thirty_ftv",72,0
"10.1097/ACM.0000000000000717","thirty_ftv",5,0
"10.1097/ACM.0000000000000720","thirty_ftv",10,0
"10.1097/ACM.0000000000000725","thirty_ftv",60,0
"10.1097/ACM.0000000000000735","thirty_ftv",5,0
"10.1097/ACM.0000000000000737","thirty_ftv",20,0
"10.1097/ACM.0000000000000739","thirty_ftv",0,0
"10.1097/ACM.0000000000000740","thirty_ftv",9,0
"10.1097/ACM.0000000000000742","thirty_ftv",9,0
"10.1097/ACM.0000000000000743","thirty_ftv",9,0
"10.1097/ACM.0000000000000754","thirty_ftv",19,0
"10.1097/ACM.0000000000000758","thirty_ftv",0,0
"10.1097/ACM.0000000000000765","thirty_ftv",6,0
"10.1097/ACM.0000000000000767","thirty_ftv",5,0
"10.1097/ACM.0000000000000769","thirty_ftv",17,0
"10.1097/ACM.0000000000000774","thirty_ftv",2,0
"10.1097/ACM.0000000000000778","thirty_ftv",6,0
"10.1097/ACM.0000000000000780","thirty_ftv",22,0
"10.1097/ACM.0000000000000788","thirty_ftv",0,0
"10.1097/ACM.0000000000000793","thirty_ftv",5,0
"10.1097/ACM.0000000000000798","thirty_ftv",3,0
"10.1097/ACM.0000000000000799","thirty_ftv",3,0
"10.1097/ACM.0000000000000805","thirty_ftv",1,0
"10.1097/ACM.0000000000000811","thirty_ftv",16,0
"10.1097/ACM.0000000000000815","thirty_ftv",3,0
"10.1097/ACM.0000000000000816","thirty_ftv",3,0
"10.1097/ACM.0000000000000837","thirty_ftv",9,0
"10.1097/ACM.0000000000000841","thirty_ftv",17,0
"10.1097/ACM.0000000000000850","thirty_ftv",5,0
"10.1097/ACM.0000000000000907","thirty_ftv",25,0
"10.1097/ACM.0000000000000934","thirty_ftv",76,0
"10.1097/ACM.0000000000000938","thirty_ftv",67,0
"10.1097/ACM.0000000000000442","one_pfv",0,0
"10.1097/ACM.0000000000000445","one_pfv",0,0
"10.1097/ACM.0000000000000446","one_pfv",0,0
"10.1097/ACM.0000000000000447","one_pfv",0,0
"10.1097/ACM.0000000000000458","one_pfv",0,0
"10.1097/ACM.0000000000000464","one_pfv",0,0
"10.1097/ACM.0000000000000467","one_pfv",1,0
"10.1097/ACM.0000000000000470","one_pfv",1,0
"10.1097/ACM.0000000000000500","one_pfv",0,0
"10.1097/ACM.0000000000000508","one_pfv",0,0
"10.1097/ACM.0000000000000530","one_pfv",0,0
"10.1097/ACM.0000000000000540","one_pfv",0,0
"10.1097/ACM.0000000000000542","one_pfv",0,0
"10.1097/ACM.0000000000000544","one_pfv",0,0
"10.1097/ACM.0000000000000545","one_pfv",1,0
"10.1097/ACM.0000000000000546","one_pfv",0,0
"10.1097/ACM.0000000000000548","one_pfv",0,0
"10.1097/ACM.0000000000000552","one_pfv",0,0
"10.1097/ACM.0000000000000554","one_pfv",0,0
"10.1097/ACM.0000000000000560","one_pfv",1,0
"10.1097/ACM.0000000000000565","one_pfv",0,0
"10.1097/ACM.0000000000000568","one_pfv",0,0
"10.1097/ACM.0000000000000570","one_pfv",0,0
"10.1097/ACM.0000000000000572","one_pfv",0,0
"10.1097/ACM.0000000000000582","one_pfv",0,0
"10.1097/ACM.0000000000000585","one_pfv",0,0
"10.1097/ACM.0000000000000587","one_pfv",0,0
"10.1097/ACM.0000000000000589","one_pfv",0,0
"10.1097/ACM.0000000000000596","one_pfv",0,0
"10.1097/ACM.0000000000000603","one_pfv",1,0
"10.1097/ACM.0000000000000604","one_pfv",0,0
"10.1097/ACM.0000000000000605","one_pfv",0,0
"10.1097/ACM.0000000000000607","one_pfv",0,0
"10.1097/ACM.0000000000000611","one_pfv",1,0
"10.1097/ACM.0000000000000614","one_pfv",0,0
"10.1097/ACM.0000000000000615","one_pfv",0,0
"10.1097/ACM.0000000000000620","one_pfv",0,0
"10.1097/ACM.0000000000000639","one_pfv",0,0
"10.1097/ACM.0000000000000641","one_pfv",0,0
"10.1097/ACM.0000000000000642","one_pfv",0,0
"10.1097/ACM.0000000000000643","one_pfv",0,0
"10.1097/ACM.0000000000000647","one_pfv",0,0
"10.1097/ACM.0000000000000652","one_pfv",0,0
"10.1097/ACM.0000000000000653","one_pfv",1,0
"10.1097/ACM.0000000000000656","one_pfv",0,0
"10.1097/ACM.0000000000000657","one_pfv",0,0
"10.1097/ACM.0000000000000668","one_pfv",0,0
"10.1097/ACM.0000000000000669","one_pfv",0,0
"10.1097/ACM.0000000000000671","one_pfv",0,0
"10.1097/ACM.0000000000000677","one_pfv",1,0
"10.1097/ACM.0000000000000678","one_pfv",0,0
"10.1097/ACM.0000000000000682","one_pfv",2,0
"10.1097/ACM.0000000000000687","one_pfv",0,0
"10.1097/ACM.0000000000000688","one_pfv",2,0
